<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
BZ;D;20230222;000000;80.4700000
BZ;D;20230223;000000;82.4300000
BZ;D;20230224;000000;82.8500000
BZ;D;20230226;000000;83.0900000
BZ;D;20230227;000000;82.0600000
BZ;D;20230228;000000;83.1100000
BZ;D;20230301;000000;84.4300000
BZ;D;20230302;000000;84.3500000
BZ;D;20230303;000000;86.0000000
BZ;D;20230305;000000;85.4800000
BZ;D;20230306;000000;86.2500000
BZ;D;20230307;000000;83.0800000
BZ;D;20230308;000000;82.5200000
BZ;D;20230309;000000;81.5600000
BZ;D;20230310;000000;82.6400000
BZ;D;20230312;000000;83.1600000
BZ;D;20230313;000000;80.7400000
BZ;D;20230314;000000;77.6100000
BZ;D;20230315;000000;74.2700000
BZ;D;20230316;000000;74.7100000
BZ;D;20230317;000000;72.4700000
BZ;D;20230319;000000;73.2600000
BZ;D;20230320;000000;73.7700000
BZ;D;20230321;000000;75.0700000
