<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GC;D;20230326;000000;1976.4000000
GC;D;20230327;000000;1960.5000000
GC;D;20230328;000000;1967.5000000
GC;D;20230329;000000;1959.8000000
GC;D;20230330;000000;1998.8000000
GC;D;20230331;000000;1987.0000000
GC;D;20230402;000000;1968.1000000
GC;D;20230403;000000;1995.4000000
GC;D;20230404;000000;2039.7000000
GC;D;20230405;000000;2027.9000000
GC;D;20230406;000000;2023.7000000
GC;D;20230409;000000;2006.2000000
GC;D;20230410;000000;2012.7000000
GC;D;20230411;000000;2032.1000000
GC;D;20230412;000000;2031.6000000
GC;D;20230413;000000;2059.4000000
GC;D;20230414;000000;2017.7000000
GC;D;20230416;000000;2017.2000000
GC;D;20230417;000000;2012.2000000
GC;D;20230418;000000;2015.9000000
GC;D;20230419;000000;2004.4000000
GC;D;20230420;000000;2013.5000000
GC;D;20230421;000000;1994.1000000
GC;D;20230423;000000;1991.0000000
GC;D;20230424;000000;2002.8000000
GC;D;20230425;000000;2004.6000000
GC;D;20230426;000000;2008.5000000
GC;D;20230427;000000;1997.6000000
GC;D;20230428;000000;1999.4000000
GC;D;20230430;000000;1992.1000000
GC;D;20230501;000000;1990.6000000
GC;D;20230502;000000;2027.3000000
GC;D;20230503;000000;2049.7000000
GC;D;20230504;000000;2057.9000000
GC;D;20230505;000000;2025.7000000
GC;D;20230507;000000;2030.8000000
GC;D;20230508;000000;2032.3000000
GC;D;20230509;000000;2038.6000000
GC;D;20230510;000000;2038.4000000
GC;D;20230511;000000;2016.5000000
GC;D;20230512;000000;2015.7000000
GC;D;20230514;000000;2018.4000000
GC;D;20230515;000000;2021.3000000
GC;D;20230516;000000;1994.8000000
GC;D;20230517;000000;1984.9000000
GC;D;20230518;000000;1965.5000000
GC;D;20230519;000000;1979.2000000
GC;D;20230521;000000;1979.7000000
GC;D;20230522;000000;1964.6000000
GC;D;20230523;000000;1978.3000000
GC;D;20230524;000000;1957.8000000
GC;D;20230525;000000;1948.4000000
GC;D;20230526;000000;1946.8000000
GC;D;20230528;000000;1963.2000000
GC;D;20230529;000000;1957.3000000
GC;D;20230530;000000;1976.4000000
GC;D;20230531;000000;1981.5000000
GC;D;20230601;000000;1999.6000000
GC;D;20230602;000000;1964.9000000
GC;D;20230604;000000;1962.8000000
GC;D;20230605;000000;1975.0000000
GC;D;20230606;000000;1979.3000000
GC;D;20230607;000000;1960.7000000
GC;D;20230608;000000;1978.7000000
GC;D;20230609;000000;1975.5000000
GC;D;20230611;000000;1972.7000000
GC;D;20230612;000000;1975.8000000
GC;D;20230613;000000;1962.4000000
GC;D;20230614;000000;1946.8000000
GC;D;20230615;000000;1968.9000000
GC;D;20230616;000000;1969.1000000
GC;D;20230618;000000;1967.7000000
GC;D;20230619;000000;1961.8000000
GC;D;20230620;000000;1947.9000000
GC;D;20230621;000000;1942.6000000
GC;D;20230622;000000;1921.9000000
GC;D;20230623;000000;1929.7000000
GC;D;20230625;000000;1935.2000000
GC;D;20230626;000000;1937.7000000
GC;D;20230627;000000;1924.0000000
GC;D;20230628;000000;1913.8000000
GC;D;20230629;000000;1916.7000000
GC;D;20230630;000000;1926.0000000
GC;D;20230702;000000;1926.0000000
GC;D;20230703;000000;1930.7000000
GC;D;20230704;000000;1932.0000000
GC;D;20230705;000000;1924.5000000
GC;D;20230706;000000;1916.8000000
GC;D;20230707;000000;1930.5000000
GC;D;20230709;000000;1929.6000000
GC;D;20230710;000000;1932.0000000
GC;D;20230711;000000;1943.7000000
GC;D;20230712;000000;1965.1000000
GC;D;20230713;000000;1966.6000000
GC;D;20230714;000000;1959.8000000
GC;D;20230716;000000;1955.9000000
GC;D;20230717;000000;1963.1000000
GC;D;20230718;000000;1979.2000000
GC;D;20230719;000000;1987.7000000
GC;D;20230720;000000;1972.1000000
GC;D;20230721;000000;1964.1000000
GC;D;20230723;000000;1961.7000000
GC;D;20230724;000000;1963.2000000
GC;D;20230725;000000;1965.3000000
GC;D;20230726;000000;1978.0000000
GC;D;20230727;000000;1991.8000000
GC;D;20230728;000000;1997.5000000
GC;D;20230730;000000;1992.5000000
GC;D;20230731;000000;2004.0000000
GC;D;20230801;000000;1986.2000000
GC;D;20230802;000000;1972.6000000
GC;D;20230803;000000;1970.3000000
GC;D;20230804;000000;1977.1000000
GC;D;20230806;000000;1974.0000000
GC;D;20230807;000000;1967.8000000
GC;D;20230808;000000;1963.9000000
GC;D;20230809;000000;1951.2000000
GC;D;20230810;000000;1946.6000000
GC;D;20230811;000000;1945.5000000
GC;D;20230813;000000;1944.6000000
GC;D;20230814;000000;1939.4000000
GC;D;20230815;000000;1934.9000000
GC;D;20230816;000000;1922.3000000
GC;D;20230817;000000;1924.1000000
GC;D;20230818;000000;1917.7000000
GC;D;20230820;000000;1920.4000000
GC;D;20230821;000000;1924.7000000
GC;D;20230822;000000;1929.9000000
GC;D;20230823;000000;1948.9000000
GC;D;20230824;000000;1941.0000000
GC;D;20230825;000000;1941.4000000
GC;D;20230827;000000;1944.1000000
GC;D;20230828;000000;1953.3000000
GC;D;20230829;000000;1964.7000000
GC;D;20230830;000000;1970.4000000
GC;D;20230831;000000;1965.5000000
GC;D;20230901;000000;1966.2000000
GC;D;20230903;000000;1971.1000000
GC;D;20230904;000000;1962.8000000
GC;D;20230905;000000;1951.6000000
GC;D;20230906;000000;1944.2000000
GC;D;20230907;000000;1948.8000000
GC;D;20230908;000000;1942.8000000
GC;D;20230910;000000;1946.5000000
GC;D;20230911;000000;1946.8000000
GC;D;20230912;000000;1931.7000000
GC;D;20230913;000000;1931.1000000
GC;D;20230914;000000;1937.1000000
GC;D;20230915;000000;1944.7000000
GC;D;20230917;000000;1949.8000000
GC;D;20230918;000000;1953.6000000
GC;D;20230919;000000;1951.3000000
GC;D;20230920;000000;1948.3000000
GC;D;20230921;000000;1943.2000000
GC;D;20230922;000000;1944.4000000
GC;D;20230924;000000;1943.0000000
GC;D;20230925;000000;1932.3000000
GC;D;20230926;000000;1917.9000000
GC;D;20230927;000000;1891.4000000
GC;D;20230928;000000;1880.0000000
GC;D;20230929;000000;1864.9000000
GC;D;20231001;000000;1859.3000000
GC;D;20231002;000000;1836.1000000
GC;D;20231003;000000;1835.9000000
GC;D;20231004;000000;1842.6000000
GC;D;20231005;000000;1837.8000000
GC;D;20231006;000000;1844.0000000
GC;D;20231008;000000;1865.0000000
GC;D;20231009;000000;1875.9000000
GC;D;20231010;000000;1873.4000000
GC;D;20231011;000000;1890.4000000
GC;D;20231012;000000;1886.1000000
GC;D;20231013;000000;1942.5000000
GC;D;20231015;000000;1933.1000000
GC;D;20231016;000000;1929.5000000
GC;D;20231017;000000;1950.3000000
GC;D;20231018;000000;1958.1000000
GC;D;20231019;000000;1989.6000000
GC;D;20231020;000000;1990.8000000
GC;D;20231022;000000;1985.0000000
GC;D;20231023;000000;1987.9000000
GC;D;20231024;000000;1983.9000000
GC;D;20231025;000000;1997.3000000
GC;D;20231026;000000;1997.8000000
GC;D;20231027;000000;2015.6000000
GC;D;20231029;000000;2011.7000000
GC;D;20231030;000000;2001.5000000
GC;D;20231031;000000;1985.6000000
GC;D;20231101;000000;1993.2000000
GC;D;20231102;000000;1993.1000000
GC;D;20231103;000000;1999.9000000
GC;D;20231105;000000;1990.8000000
GC;D;20231106;000000;1977.9000000
GC;D;20231107;000000;1973.7000000
GC;D;20231108;000000;1954.4000000
GC;D;20231109;000000;1962.6000000
GC;D;20231110;000000;1939.9000000
GC;D;20231112;000000;1939.9000000
GC;D;20231113;000000;1948.5000000
GC;D;20231114;000000;1971.1000000
GC;D;20231115;000000;1965.3000000
GC;D;20231116;000000;1988.6000000
GC;D;20231117;000000;1983.5000000
GC;D;20231119;000000;1983.7000000
GC;D;20231120;000000;1994.0000000
GC;D;20231121;000000;2000.8000000
GC;D;20231122;000000;1996.0000000
GC;D;20231123;000000;1991.6000000
