<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
IMOEX;D;20230609;000000;2708.0400000
IMOEX;D;20230613;000000;2757.2800000
IMOEX;D;20230614;000000;2765.1800000
IMOEX;D;20230615;000000;2800.1700000
IMOEX;D;20230616;000000;2800.7900000
IMOEX;D;20230619;000000;2815.0700000
IMOEX;D;20230620;000000;2803.6900000
IMOEX;D;20230621;000000;2819.3000000
IMOEX;D;20230622;000000;2815.8300000
IMOEX;D;20230623;000000;2795.0600000
IMOEX;D;20230626;000000;2757.1300000
IMOEX;D;20230627;000000;2776.6300000
IMOEX;D;20230628;000000;2780.9200000
IMOEX;D;20230629;000000;2796.4100000
IMOEX;D;20230630;000000;2797.3700000
IMOEX;D;20230703;000000;2793.9300000
IMOEX;D;20230704;000000;2808.2200000
IMOEX;D;20230705;000000;2805.0000000
IMOEX;D;20230706;000000;2819.6000000
IMOEX;D;20230707;000000;2832.5100000
IMOEX;D;20230710;000000;2856.7600000
IMOEX;D;20230711;000000;2860.3300000
IMOEX;D;20230712;000000;2896.8300000
IMOEX;D;20230713;000000;2885.6300000
IMOEX;D;20230714;000000;2902.7200000
IMOEX;D;20230717;000000;2917.6100000
IMOEX;D;20230718;000000;2954.5200000
IMOEX;D;20230719;000000;2943.4300000
IMOEX;D;20230720;000000;2917.4800000
IMOEX;D;20230721;000000;2923.5400000
IMOEX;D;20230724;000000;2937.4700000
IMOEX;D;20230725;000000;2975.3600000
IMOEX;D;20230726;000000;2970.4200000
IMOEX;D;20230727;000000;2987.8500000
IMOEX;D;20230728;000000;3008.6100000
IMOEX;D;20230731;000000;3073.5000000
IMOEX;D;20230801;000000;3093.6400000
IMOEX;D;20230802;000000;3106.4600000
IMOEX;D;20230803;000000;3147.8000000
IMOEX;D;20230804;000000;3092.4400000
IMOEX;D;20230807;000000;3084.0800000
IMOEX;D;20230808;000000;3085.3100000
IMOEX;D;20230809;000000;3099.5200000
IMOEX;D;20230810;000000;3148.8600000
IMOEX;D;20230811;000000;3155.5100000
IMOEX;D;20230814;000000;3131.0000000
IMOEX;D;20230815;000000;3115.2500000
IMOEX;D;20230816;000000;3049.4600000
IMOEX;D;20230817;000000;3059.0200000
IMOEX;D;20230818;000000;3111.2200000
IMOEX;D;20230821;000000;3139.9300000
IMOEX;D;20230822;000000;3164.2500000
IMOEX;D;20230823;000000;3146.2000000
IMOEX;D;20230824;000000;3137.3700000
IMOEX;D;20230825;000000;3157.3300000
IMOEX;D;20230828;000000;3198.7200000
IMOEX;D;20230829;000000;3211.3600000
IMOEX;D;20230830;000000;3212.6800000
IMOEX;D;20230831;000000;3227.9900000
IMOEX;D;20230901;000000;3231.3500000
IMOEX;D;20230904;000000;3268.9700000
IMOEX;D;20230905;000000;3264.4300000
IMOEX;D;20230906;000000;3245.4700000
IMOEX;D;20230907;000000;3169.0700000
IMOEX;D;20230908;000000;3142.8800000
IMOEX;D;20230911;000000;3122.3700000
IMOEX;D;20230912;000000;3165.9200000
IMOEX;D;20230913;000000;3148.3200000
IMOEX;D;20230914;000000;3139.4900000
IMOEX;D;20230915;000000;3152.5300000
IMOEX;D;20230918;000000;3135.1800000
IMOEX;D;20230919;000000;3083.8500000
IMOEX;D;20230920;000000;3068.1500000
IMOEX;D;20230921;000000;3019.2200000
IMOEX;D;20230922;000000;3049.0700000
IMOEX;D;20230925;000000;3045.3900000
IMOEX;D;20230926;000000;3051.9100000
IMOEX;D;20230927;000000;3067.6100000
IMOEX;D;20230928;000000;3108.0700000
IMOEX;D;20230929;000000;3133.2600000
IMOEX;D;20231002;000000;3132.3300000
IMOEX;D;20231003;000000;3143.8800000
IMOEX;D;20231004;000000;3134.2500000
IMOEX;D;20231005;000000;3131.7600000
IMOEX;D;20231006;000000;3144.8900000
IMOEX;D;20231009;000000;3174.0200000
IMOEX;D;20231010;000000;3177.0300000
IMOEX;D;20231011;000000;3194.1200000
IMOEX;D;20231012;000000;3174.6600000
IMOEX;D;20231013;000000;3192.3300000
IMOEX;D;20231016;000000;3234.7800000
IMOEX;D;20231017;000000;3247.1500000
IMOEX;D;20231018;000000;3249.2100000
IMOEX;D;20231019;000000;3255.1600000
IMOEX;D;20231020;000000;3269.2700000
IMOEX;D;20231023;000000;3263.6800000
IMOEX;D;20231024;000000;3265.0100000
IMOEX;D;20231025;000000;3265.2800000
IMOEX;D;20231026;000000;3223.8900000
IMOEX;D;20231027;000000;3224.1800000
IMOEX;D;20231030;000000;3227.0700000
IMOEX;D;20231031;000000;3200.9700000
IMOEX;D;20231101;000000;3206.5200000
IMOEX;D;20231102;000000;3197.2200000
IMOEX;D;20231103;000000;3208.6300000
IMOEX;D;20231106;000000;3235.1100000
IMOEX;D;20231107;000000;3246.3400000
IMOEX;D;20231108;000000;3245.4300000
IMOEX;D;20231109;000000;3239.9200000
IMOEX;D;20231110;000000;3242.0600000
IMOEX;D;20231113;000000;3248.2700000
IMOEX;D;20231114;000000;3212.3900000
IMOEX;D;20231115;000000;3215.1100000
IMOEX;D;20231116;000000;3189.0800000
IMOEX;D;20231117;000000;3206.3400000
IMOEX;D;20231120;000000;3207.3600000
IMOEX;D;20231121;000000;3218.4800000
IMOEX;D;20231122;000000;3230.6500000
IMOEX;D;20231123;000000;3221.0500000
IMOEX;D;20231124;000000;3217.7600000
